@#S#TIPO#VALOR#INICIARVARIABLE#CUERPO#ASIGNACION#IFCONDICIONAL#BOOLEANO#B#SWITCH#OPT#CUERPOSSWITCH#CUERPOCASE#DECLARACIONFUNCION#ARGUMENTO#LLAMADOFUNCION#FOO
0#1#10##5##4#7#6#12#8####3##2#9
1#################
2#################
3#21#10##5##4#7#6#12#8####3##2#9
4#22#10##5##4#7#6#12#8####3##2#9
5#23#10##5##4#7#6#12#8####3##2#9
6#24#10##5##4#7#6#12#8####3##2#9
7#25#10##5##4#7#6#12#8####3##2#9
8#26#10##5##4#7#6#12#8####3##2#9
9#################
10#####29#30###########
11#################
12#################
13#################
14#################
15#################
16#################
17#################
18#################
19#################
20#41#10##5##4#7#6#12#8####3##2#9
21#################
22#################
23#################
24#################
25#################
26#################
27##43#############42##
28#################
29#################
30#################
31###48#############51#9
32#################
33##########53######54#9
34##########56######54#9
35##########57######54#9
36##########58######54#9
37##########59######54#9
38#################
39#########60#12######54#9
40############61#####
41#################
42#################
43#################
44#################
45#################
46##43#############67##
47#################
48#################
49#################
50#################
51#################
52#################
53#################
54#################
55#################
56#################
57#################
58#################
59#################
60#################
61#################
62#################
63#################
64#################
65##43#############72##
66##43#############73##
67#################
68#################
69###############77##
70#################
71##43###############
72#################
73#################
74#################
75#79#10##5#4#7#6#12#8#####3##2#9
76###########80######
77#################
78#82#10##5#4#7#6#12#8#####3##2#9
79#################
80#################
81#################
82#################
83#################
84#################
85#################
86#################
87################91#9
88#################
89#############90####
90#################
91#################
92#################
93#################
94#################
95###########96######
96#################
